Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Policy Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted,Policy Name
e21bc17b-90ba-460c-99d9-a1f35762607e,CPT-27973,Quarterly,a42fbd9d-2f0d-4aa1-9ed9-b7b338668c59,14839,Aaron Mercer,Martin-Webb,Which character one financial hold blue ahead.,Pattern allow final sense stuff yard.,While fine this step next.,17119,Moore-Fritz,Rejected,(222)422-5202x70776,"Hughes, Perry and Robinson",Critical Disease Specific Plans,c8ae3b4b-86e3-4267-aacb-9dcc5812862d,Corporate,2023-12-09,64580,649,2023-10-01,2023-12-13,GB96QVJR42192633479129,694e2e33-54a2-49c1-90de-ba4a95aee660,Amanda Anderson,"83596 Peterson Trail Apt. 557 Laurenfurt, AK 78085",773-782-8114x811,martinlinda@example.org,No,2024-10-29,2920,Yes,Senior Citizen Health Insurance Plans
7bee81ea-6c2e-4ed1-9632-d759abe19309,CPT-10226,Monthly,5ce40a6f-d63c-41c8-b04c-de8458ada467,26654,Frances Morales,Lawson LLC,Where wife strong third nearly water minute.,Yard middle good animal land.,Story east role though provide whole service.,23211,Perez Group,Rejected,548.631.1791x2444,Johnson-Johnson,Comprehensive Health Plan,1d842ebd-0dee-4619-b905-6c51f8917365,Family,2025-04-04,33993,208,2024-09-15,2025-05-29,GB15HUFE27270777511594,d5756408-4a23-412b-9365-907b61e8021d,Michael Chang,"8666 Sonia Forest Lake Julie, WI 92313",5333042966,megan19@example.org,No,2021-03-17,8780,Yes,Senior Citizen Health Insurance Plans
c4d4b17c-88bc-406a-9af8-644bc1bd5c8d,CPT-60496,Annually,28e6d8f7-2c67-41dc-88e7-701ca64d2066,14393,Megan Daniels,Hebert-Roberts,Bar analysis memory team story social whether team.,Despite page interest former those.,Each ago trip police form.,76251,Hamilton-Young,Rejected,588-402-0696,Pearson-Harrison,Comprehensive Health Plan,229ff3f3-ca9c-405f-a865-b29a968166d6,Individual,2023-11-11,74306,457,2023-10-24,2024-02-05,GB86JKKM50227138824420,ab7a818e-3a1e-4e29-b122-f4c5695b2e83,Lauren Mills,"8111 Shannon Ridges Suite 473 East Frankchester, NE 82151",826-324-5002x046,dawn56@example.com,No,2021-10-23,2049,Yes,Senior Citizen Health Insurance Plans
7803b3f8-5658-464a-acb3-1614473e738a,CPT-90643,Quarterly,ce6978d9-cee8-4fdc-b249-e57569a363f5,13371,Cathy Wagner,Mills and Sons,Sense glass factor top evidence hope guy.,Daughter push nor approach series exactly surface.,Then miss although experience lawyer.,88185,"Kelly, Smith and Allen",Rejected,001-497-569-1516x905,Oliver-Santos,Critical Disease Specific Plans,9099bf7f-c5ad-47e3-ade6-cc15e495dde4,Individual,2021-09-01,23502,300,2021-08-07,2021-09-27,GB41FHQF69046159936058,918303f7-e63f-4bf2-a7db-d25815a5383f,Melissa Carter,"00413 Martinez Views Apt. 992 Lake Johnland, VI 65775",391-844-4555,patricianguyen@example.net,No,2022-07-27,9746,Yes,Senior Citizen Health Insurance Plans
ccbf1139-2325-4b68-a77b-6b0164f4691e,CPT-46661,Quarterly,eeb8b6f3-ff6a-4d96-b3a0-ef6ca71f4ce7,75268,William Wise,"Heath, Gray and Mcintyre",Box crime group sea.,Art west protect bag continue democratic.,Environment trouble between.,68393,"Wood, Wilson and Benson",Rejected,001-583-784-6351x79454,Santana LLC,Maternity Benefits,8c0c04e8-88f7-45cb-b506-9c9eed94d07a,Corporate,2020-04-29,92526,749,2020-02-24,2020-11-28,GB12MELF51979428414628,ae461db4-1876-4310-a881-89ddd6e334d2,Julia Hernandez,"PSC 2328, Box 9321 APO AA 43180",+1-796-908-4794x97288,nkelly@example.net,No,2023-01-05,4866,Yes,Senior Citizen Health Insurance Plans
7d7f9c94-c6ce-49b3-a472-eed04cd84293,CPT-74888,Monthly,76393bd8-b5c9-4ac1-b6ea-fd6d1911ddfe,32338,Yolanda Williams,Harris-Nelson,Dinner real capital something himself there.,She great outside lay here I none.,Even lay see direction successful large century cold.,5822,Vazquez-Gonzalez,Rejected,(372)280-2077x627,Hansen-Anderson,Maternity Benefits,e1473ac7-eb13-4f64-a5b8-35c48a7d807e,Family,2020-10-19,50253,969,2020-08-03,2020-12-03,GB20VEGQ16686987412986,22ca5c5f-f42c-4e47-950f-8ef71763e7bf,Thomas Kane,"94700 Mathis Mountains Apt. 100 Lake Rachael, AS 18789",001-904-527-7221,sarahatkinson@example.com,No,2022-06-11,3217,Yes,Disease-Specific Health Insurance Plans
ba0b1b09-efc6-479c-a982-06e071fe7ecb,CPT-92647,Quarterly,0d214ad4-b81f-422f-896a-8cd350db75e5,1414,Megan Guerrero,Hartman-James,Consumer place some sport.,Deal police ten security believe myself morning.,Successful prepare open in tax bill line.,7074,Pugh-Peters,Rejected,001-830-560-7573x56339,Scott Inc,Maternity Benefits,c9fa1a23-8ce6-47bc-ad70-6e4a71872b6f,Family,2022-10-06,5414,898,2022-09-17,2023-07-11,GB40JHLY26197180694080,0c016a36-af92-4578-94e4-a3b8543c4c3a,Daisy Martinez,"9356 Jackson Orchard Apt. 901 North Jenniferland, OR 08366",+1-569-901-8077,mirandanelson@example.net,No,2022-09-25,3065,Yes,Senior Citizen Health Insurance Plans
6e341884-8adc-4ca5-a93f-82bf406d99be,CPT-66383,Quarterly,73a97139-dac4-4f94-b0aa-2085a2f8faa2,33515,Valerie Larson,"Cochran, Haynes and Santiago",Election than option between improve low civil.,Gun space consumer research member million record.,Focus push pass rich law serious animal manager.,53926,"Johnson, Hess and Phillips",Rejected,+1-570-490-0023,"Preston, Wright and Morrison",Critical Disease Specific Plans,064f459b-1afb-46be-bec2-c5b1c8a1d255,Corporate,2022-06-20,35902,464,2022-02-20,2022-09-13,GB43AASQ13166611863358,01fa9da3-c962-4dcc-9ea8-8e1697f4ee40,Allison Richardson,"45894 Robertson Brook Apt. 591 Lake Harry, WV 14709",001-580-429-1770x901,nicholas02@example.net,No,2022-05-15,6362,Yes,Disease-Specific Health Insurance Plans
0e187d9d-7dc5-478e-b5a5-02ac4bb03ce4,CPT-15973,Monthly,b8885aac-2829-4c8f-81c0-3d8393e07573,34613,Cynthia Daniels MD,"Thomas, Clarke and Perez",Open crime past artist few economic method.,Political every list run ability resource natural statement.,While author together out yes imagine.,80227,Dougherty Ltd,Rejected,(971)553-5735x5442,Davis-Johnston,Critical Disease Specific Plans,18526440-7be2-4330-aaf2-c88a5d3a456d,Family,2020-10-18,46673,281,2020-05-01,2020-10-27,GB54MQIT34059754582240,df685493-4c04-4563-887c-12028d7016f2,Michael Williams,"356 Patterson Lake Benjaminfurt, MH 10717",896.303.6943x1570,wwilson@example.org,No,2021-03-14,3465,Yes,Senior Citizen Health Insurance Plans
4467e726-ab48-4843-be13-9abda242d40e,CPT-69804,Monthly,2dd6def9-3942-4180-a97e-efed762158f6,3372,Kelly Vargas,"Ayala, Pope and Diaz",Door program maybe.,Spend serious behind feeling at southern career.,Campaign rule author affect ago life whole.,30903,English and Sons,Rejected,+1-207-687-8762,"Kelly, Fuller and Wright",Eye and Vision Care,74579290-5b09-4502-a82b-4d0c3b17b12f,Corporate,2025-11-13,48970,552,2025-03-14,2026-02-26,GB63KZVY44186843339070,b69a5ee2-a9e7-4c51-88ea-71f29d32a9c8,Kaitlyn Joyce,"6038 Fields Road South Connor, FM 38456",573.940.6172x7378,torresmark@example.net,No,2023-07-12,4509,Yes,Senior Citizen Health Insurance Plans
f44bd502-e096-46ef-915f-dd39800cd1ac,CPT-65948,Quarterly,3f4e6004-933f-4a71-8a57-8a9d064974c4,1606,Bruce Young,"Miller, Young and Melton",If require gas debate computer strong trip space.,Prove instead attention may this common safe.,Law professor else southern.,3825,"Horton, Mcintosh and Olson",Rejected,677.762.1392,Sloan and Sons,Comprehensive Health Plan,590a307c-74fd-4274-ac5c-806c931c7918,Family,2022-01-25,35967,257,2021-09-25,2022-09-11,GB87UKAB78893389221196,b572a218-e9d2-44ae-8d4c-0cba576e1139,Justin Dennis,"0409 Angela Flat Suite 088 New Angel, FM 72485",839-999-1962,xarellano@example.net,No,2021-10-03,5450,Yes,Senior Citizen Health Insurance Plans
eab7792b-c549-447d-a4e2-5cd095dec9ca,CPT-93056,Annually,4a9a1a07-fcde-438c-9a2c-714eebe4f948,53866,Kimberly Dudley,"Donaldson, Edwards and Cooper",Effort down late start.,Ball something produce individual long.,Successful around suffer group sure.,48180,Rose-Myers,Rejected,(940)604-7135x04185,Lopez Ltd,Eye and Vision Care,ab257a8b-0e79-43e5-b39f-972b92ac9bd7,Corporate,2022-04-04,65709,812,2022-02-12,2022-06-18,GB89YOWR09303848689682,d4b81708-0001-4844-8f6c-3db4702eaecc,Joseph Roth,"55075 Cody Lakes Apt. 203 Port Samantha, HI 06518",001-246-829-6576,schroedertimothy@example.net,No,2020-09-07,3895,Yes,Disease-Specific Health Insurance Plans
d21d9668-2473-4dac-98e4-6a32080c6efb,CPT-17978,Annually,80333605-2341-4ebf-9973-d85b350dfc2a,23089,Sarah Delgado,Ellis-Olson,Book speak million box agent quality.,Heart low item spring.,Present only activity heavy mean affect.,30383,Oneill LLC,Rejected,556.824.9321x598,"Smith, Warner and Wiley",Comprehensive Health Plan,8c35a8d1-b059-45c3-b181-2bdb491ae316,Corporate,2022-08-04,74992,271,2022-04-13,2022-08-12,GB59BKQA86704035451326,d6815995-bac2-48f4-8c8d-da6a1ba1d8bd,Jennifer Fitzgerald DDS,"15680 Pamela Square Apt. 987 South Garyland, NC 63247",+1-706-683-3295x1711,wpaul@example.org,No,2023-06-19,6480,Yes,Disease-Specific Health Insurance Plans
8a463b7e-0419-489d-b60f-16fdd4efd1b8,CPT-56228,Monthly,70b00aff-74c6-4cdd-8fb5-56149139133c,50313,Ryan Harris DDS,Ruiz Inc,Back life next compare Republican gas.,Surface central free onto specific.,Top box second citizen.,72429,Jones-Perez,Rejected,510-322-1073x34825,Martinez-Reed,Eye and Vision Care,a8f889e0-27c9-4cc0-aa18-ab7078e1ee0a,Corporate,2021-08-12,85407,200,2021-04-08,2021-12-08,GB35UQDK38742489178421,eff9d106-3ae9-4923-87bd-ddff0e3f472a,Kristina Wiggins,"555 Miles Mission Suite 898 South Ericview, MH 87474",001-811-819-9396x614,savannah38@example.com,No,2023-11-08,2458,Yes,Senior Citizen Health Insurance Plans
e70fec89-5d05-4bec-ab73-5a0385a023b7,CPT-16610,Monthly,94e89c29-54cb-48d4-8ffe-6c46944420b6,6248,Susan Oneill,Wells PLC,Finish important hour sit.,Evening too trip present do policy road.,Position truth dog service.,78294,Lopez LLC,Rejected,+1-949-804-7426x9520,Pham-Silva,Comprehensive Health Plan,01281360-2c60-4426-8e3e-53d08d0df118,Individual,2023-05-19,51726,566,2023-01-31,2023-09-05,GB10XIXA71001031611585,3813a8f1-f4a8-4034-8e50-d918f8c311ec,Colton Harris,"24585 Brian Inlet Suite 543 Port Jasontown, NV 67709",9358752706,fharrison@example.net,No,2025-02-02,2500,Yes,Senior Citizen Health Insurance Plans
d5fe751a-8de6-45ce-9a5a-672905d8ff68,CPT-42407,Annually,1017dd4d-37a1-459e-811a-d2aee17377fe,2518,Tamara Cook,Salas Inc,Republican example lay analysis produce.,Individual any military physical maintain class.,Face really now painting.,74082,"Griffith, Davidson and Brown",Rejected,638-645-4141x8310,"West, Bowers and Cabrera",Comprehensive Health Plan,e6d7723f-166b-465d-8ea9-4cefc2741a79,Individual,2020-03-20,9470,875,2020-03-18,2020-11-16,GB37BDHF15197392187434,6114e362-2fd9-4ea7-a5a0-446662b83e01,Haley Beasley,"58432 Hannah Wells Apt. 275 Jenniferfurt, MI 39513",284.802.5774x503,grayjennifer@example.org,No,2020-06-12,3127,Yes,Senior Citizen Health Insurance Plans
f734dbd8-98cb-404b-a193-877fb4ba169b,CPT-93356,Quarterly,50f5b59f-0701-4638-9c63-12c9ff75b5fe,9656,Dr. Christina Mueller,"Hall, Neal and Martinez",Series hundred single pick agency suffer.,Travel ahead country area case.,Difficult might watch red cut none read.,94090,Hunter-Thomas,Rejected,201.996.5613x384,Lewis and Sons,Eye and Vision Care,5cb1fd48-82a3-48f7-95ce-16eae49afb30,Corporate,2024-06-04,48398,562,2024-03-06,2024-10-25,GB80GRUV42791500103546,982c64fa-a6db-4077-8d68-1375682cc810,Michael Gordon,"82682 Debra Fork Apt. 277 Baileystad, DE 41827",6959870434,jamesschmidt@example.com,No,2022-04-02,3760,Yes,Disease-Specific Health Insurance Plans
cd533d34-5e37-4c77-b8a0-f0457d9e17f9,CPT-61798,Monthly,a36fa4b9-18a0-4933-8c22-35b99e101c24,14250,Randy Boyd,"Anthony, Scott and Hunter",Car area any administration space black.,Citizen father page tree course much really later.,Rather trouble mind response wish.,58289,"White, Hunt and Smith",Rejected,701.594.8387x689,"Medina, Ellis and Escobar",Comprehensive Health Plan,15e889dc-3014-4cbc-9257-9bc008eb4070,Individual,2022-11-18,87737,173,2022-07-04,2023-02-01,GB63RKRU53542196898266,8c1ed0f4-9478-4738-9361-a3bbcbef51dc,John Barnes,"497 Katrina Field Suite 163 West Katherinefurt, ND 40482",+1-484-292-9183x417,mary14@example.com,No,2022-10-25,3877,Yes,Disease-Specific Health Insurance Plans
6dde9026-90b6-45af-97b8-4d82514352a8,CPT-50469,Annually,cecc0ed0-fa2c-43ac-ab9e-189efbf736e9,8255,Cameron Garrison,Walker-Bailey,Smile magazine agreement interview tree next.,Try fear majority of activity Republican memory crime.,Stay question blue.,54509,Cisneros-Parker,Rejected,001-910-513-0041x0396,Hart LLC,Maternity Benefits,058fb227-7786-4ab0-b696-eaf41acacfc2,Family,2022-10-01,28771,359,2022-08-05,2022-11-01,GB30CQDV16071198786320,cb2d30d5-c5cf-45ea-a835-1a9c10df288a,Joyce Gray,USNV Chan FPO AE 85502,+1-839-618-0748,wrightheather@example.com,No,2022-08-28,1626,Yes,Disease-Specific Health Insurance Plans
e7889e8b-43d0-4f2c-9730-16fb5ac09bec,CPT-63293,Monthly,692ade60-66f4-48b7-a3a9-b420e537df4e,14239,Julie Smith,"Miller, Allen and Nguyen",None idea not someone last my.,Water hand generation sea condition.,Writer economy front teach large bit.,60721,"Stark, Evans and Coleman",Rejected,2609566435,Brown-Miller,Critical Disease Specific Plans,56f1d8bf-3ac3-426e-aa1c-1056dda339e9,Family,2021-11-19,27614,458,2021-11-05,2022-06-05,GB98LKIA57767033911666,a680a20b-63dd-40cc-bc28-3c97b7bb65f9,Amber Turner,"337 Collins Shore Suite 976 Jonathanchester, WI 77443",700.484.4342x88064,deborah94@example.net,Yes,2024-10-01,5164,No,Senior Citizen Health Insurance Plans
d9b1f916-22b4-4729-9691-4343ab84749e,CPT-79397,Annually,b28b52f3-1f30-48a1-9d2e-53c6ed9824ae,12457,John Cook,"Sanchez, Curtis and Anderson",Later walk expert central rock role.,Road than understand paper call wall.,By side bar subject talk key member.,45136,"Rogers, Martin and Harrell",Rejected,001-401-760-2206,Barber Ltd,Comprehensive Health Plan,9ff4b3f4-b1d7-4f3e-84e0-3a34c005d1e3,Family,2024-01-03,14487,580,2023-12-28,2024-12-12,GB33GCJS52169692959627,c178495a-60af-4738-9608-342489319bc0,Cole Smith,"789 Burton Freeway Suite 820 Port Timothyville, NH 13190",+1-366-749-2047x95691,rcampos@example.org,Yes,2023-11-12,3061,No,Disease-Specific Health Insurance Plans
b116d2a9-81e0-47b3-a1b2-9a6280f555f3,CPT-99847,Quarterly,4dc20ffb-9ec0-4dfc-b82b-fa254436e85b,65139,Holly Adams,"Mendez, Moody and Huber",Standard share even protect poor.,Computer serve allow.,You skill challenge pay phone.,76944,"Johnson, Beck and Bradley",Rejected,001-261-735-3768,Smith-Lee,Maternity Benefits,e331b953-78b5-4fc8-bc92-dd10e02092a6,Individual,2024-05-09,95917,597,2024-01-18,2024-09-21,GB17ZUCW34547176575881,66d9046e-19a7-40e9-8b39-33b34039db17,Michele Thomas,"388 Rachel Circle Suite 220 Reidport, GU 32060",+1-906-816-4354x37532,welchgwendolyn@example.net,Yes,2022-01-22,6733,No,Senior Citizen Health Insurance Plans
8199b77d-d724-49d0-83a3-d77a21f2197a,CPT-25898,Monthly,2f199a8d-6bbf-4e75-a53e-902203f08aae,7208,Michael Holt,"Guzman, Ward and Camacho",Side trade moment air newspaper knowledge program.,Serve daughter trade send fact accept report bed.,Within simply us approach notice.,59443,Anderson-Lewis,Rejected,+1-333-972-8761x548,"Harper, Gomez and Rogers",Comprehensive Health Plan,746ef0d3-e40e-41d3-a674-974632bf6d98,Individual,2023-11-25,27751,560,2023-03-10,2024-01-09,GB78EXYU21737979025343,5fe92965-8ace-496c-82fd-9ca4780fb33f,Sarah Ramos,"41719 Larry Valleys Suite 941 New Howard, DE 40063",+1-294-561-7422x1595,sue15@example.org,Yes,2022-06-18,5761,No,Disease-Specific Health Insurance Plans
3e82ca63-bb25-466a-a1c7-9f5857db5de5,CPT-21664,Quarterly,c506c16c-3f84-401e-a0b1-f7ed3e6d6724,11572,Karen Levine,"Anthony, Mendez and Morgan",What it school one power billion wonder better.,Enjoy foot recent strong.,Remain until structure build maintain natural hear.,49958,Townsend Inc,Rejected,623-380-6042,Henry-Walker,Comprehensive Health Plan,e4d1723c-b830-4842-b090-ed57abafcded,Individual,2025-06-30,50632,383,2025-04-11,2025-07-26,GB76UALU87073824236765,70e2ad0e-6408-4424-9c3e-9cc1c5e5b500,Courtney Porter,"736 Clark Ramp Evansberg, TX 56471",001-713-436-1654x95415,megan91@example.com,Yes,2024-02-29,1502,No,Senior Citizen Health Insurance Plans
43240bc3-3e78-492f-af91-4e2f37b6c929,CPT-20619,Monthly,274ab259-5f8e-4506-b355-746d70293d8c,22990,Timothy James,"Jackson, Diaz and Chan",Suddenly respond guy affect.,Serve standard body little they.,Smile wait present floor couple operation.,15233,Kelley-Lee,Rejected,782-274-6984,Park-Schneider,Critical Disease Specific Plans,31a66209-47d2-49ae-b5c8-dfdd8faecb47,Corporate,2024-09-15,23385,322,2024-07-25,2025-03-16,GB07YOCL83487332413743,a8198c71-b056-4d61-8712-21f51e5ccd01,Danielle Hall,"8439 Lance Rapids Michaelhaven, OK 11007",598.892.3655,campbellmartha@example.com,Yes,2023-04-20,9221,No,Senior Citizen Health Insurance Plans
2dae8969-ba24-400c-8059-f45cdf1fca1d,CPT-23008,Quarterly,30ccd984-a348-4a19-831e-e615faa7cca2,32897,Derek Pollard,Rogers-Vance,Court nor throughout vote.,Throughout course hard final this world.,Find organization discuss rich vote them.,63157,"Mason, Page and Turner",Rejected,638.202.8943x784,Bell LLC,Comprehensive Health Plan,561552e0-9a00-48b1-a4d3-c610e220b32e,Corporate,2025-08-24,40351,537,2025-01-21,2025-10-08,GB19KAHZ92532870178338,4b25e23a-35aa-496c-a980-0bd9488bf032,Sandra Byrd DDS,"94823 Kirby Flats Elijahstad, SC 33266",(795)831-8121x4303,lauren29@example.net,Yes,2022-12-28,5847,No,Senior Citizen Health Insurance Plans
e2922969-3700-4edb-bb30-d77e0718a6c9,CPT-27019,Quarterly,c46ff964-114b-4fa2-b2f9-5d4ebe45d793,75633,Brandon Reynolds,Williams-Barnes,Cover easy chair million structure certain.,Discover picture address degree.,Edge image here.,23971,"Gallagher, Williams and Benjamin",Rejected,894.338.8480x0452,Oconnor-Lopez,Comprehensive Health Plan,91b2a5b8-db60-46ee-9ce4-47f370eea56f,Corporate,2020-12-19,85317,883,2020-10-27,2021-07-03,GB39OHSC34292644222310,98d9a858-a471-4c96-aef9-c2d7739fbf28,Joyce Davis,"17624 Susan Pass Suite 929 New Jamesburgh, IN 97222",989.459.7955,ggonzalez@example.net,Yes,2024-05-02,8009,No,Disease-Specific Health Insurance Plans
b5fda97c-2d79-4659-9fe8-8ef0b1525975,CPT-14619,Annually,ae7dbbb1-7825-4398-948d-f8628877be71,4659,Lauren Robertson,"King, Marks and Anderson",Scene speech letter him.,Debate social bar sit draw yes.,Opportunity Republican name environmental.,64570,"Mills, Smith and Lambert",Rejected,(579)217-9994,Casey-Dunn,Critical Disease Specific Plans,cf7f2ceb-67a8-4607-a2ae-ac1815543542,Individual,2020-04-16,10773,919,2020-01-22,2020-05-20,GB87ATVV79348948455292,57504aed-6c4a-4fb7-814f-3669a6bb0e2b,Hailey Mitchell,"165 Erickson Islands New Jamesmouth, CO 97890",988.247.2154x5966,afowler@example.net,Yes,2021-06-04,8548,No,Disease-Specific Health Insurance Plans
572ac828-210b-4db2-a947-67abf11244b2,CPT-78968,Monthly,e283ebd1-6d2c-436f-aeba-87fc3c5d2bba,29118,Devon Hudson,Cook-Alexander,Whether image role believe generation.,Than apply black help.,Could writer when weight.,55419,Le PLC,Rejected,592.699.7892x010,Escobar and Sons,Critical Disease Specific Plans,35f6a4b7-77bb-4b38-8552-da2b3aee902e,Family,2023-12-31,44746,451,2023-12-03,2024-07-16,GB13LYMT18390671932099,718fc528-91d6-4c1d-b48d-7be0b470d6ba,Stephen Smith,"454 Justin Shores Suite 311 Annafort, AZ 74120",895-468-4478x2238,sarahbarnett@example.net,Yes,2022-06-28,5679,No,Senior Citizen Health Insurance Plans
4c001947-1e19-4142-b721-a4bc20dd7e03,CPT-39287,Quarterly,68fb6cc9-c4c2-4c69-bb35-90cfecf773f2,7125,Zachary Ortiz,Mitchell-Carrillo,Daughter interesting minute one sense charge.,Fear resource trip ball.,But authority may owner.,13369,"Howard, Gray and Lindsey",Rejected,001-777-290-9011,"Chavez, Hansen and Burke",Comprehensive Health Plan,8f3f59d3-7d8b-4721-9ffc-58dc4bd31443,Family,2023-07-01,98925,334,2022-10-09,2023-09-28,GB34DUMJ38271945680810,c3397aef-cc1b-4b5a-8d36-19cc8f1c5d0c,Carol Young,"299 Tran Tunnel Suite 471 Hodgesborough, ND 00530",+1-676-926-4652x02851,kjensen@example.net,Yes,2020-06-28,1939,No,Disease-Specific Health Insurance Plans
1def5784-e852-46d0-a463-20b823bf4b87,CPT-21052,Annually,c1b29a7d-885a-4161-b079-65c5bf1c2aef,32197,Alexander Wall,Smith-White,Finish knowledge rich according election reflect.,Day realize alone there care.,Land class nothing image.,94445,Marquez-Lloyd,Rejected,001-783-655-8487x38310,Crawford-Zuniga,Eye and Vision Care,bef66547-2343-4f44-a8ed-17fc699eb202,Individual,2020-12-02,46017,702,2020-09-04,2021-05-20,GB48POQJ67080147057240,afc99771-715e-4955-abcf-98d062dcad9e,Michelle Williams,"808 Nelson Underpass East Justinfurt, AK 67803",(368)741-4061x6456,pwagner@example.org,Yes,2020-07-04,2113,No,Disease-Specific Health Insurance Plans
c3d71108-1277-48e8-817d-e0c4451a61d2,CPT-39403,Annually,d6a759ad-76c3-4dfb-a920-4a5e542af4c8,11041,Karen Graham,"Mccormick, Thomas and Cummings",Common win color lose sure.,Affect campaign us assume fast support social environment.,Believe organization sister water contain include.,49977,Robertson-Berry,Rejected,966-271-7148x054,Massey LLC,Maternity Benefits,0360bc17-d4d1-4e47-9d01-f99f85ea1d5a,Individual,2025-05-23,32438,805,2024-12-02,2025-06-13,GB60WPIW27753773356201,080504d4-77c2-471f-afb5-812358d99cf2,Melissa Smith,"PSC 9418, Box 4907 APO AE 51192",578.632.0771x2135,aarongarcia@example.org,Yes,2020-02-21,9568,No,Disease-Specific Health Insurance Plans
